distance,cab_type,time_stamp,destination,source,price,surge_multiplier,id,product_id,name
1.5,Uber,1544936111968,Back Bay,Fenway,27.5,1,857667d0-27db-4a27-9cd1-45f6e4c2fa8c,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.5,Uber,1544800807300,Back Bay,Fenway,11.5,1,a17f6695-fdae-4711-bd10-29cc28c222fa,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.5,Uber,1543467299009,Back Bay,Fenway,16,1,a4c927e4-762d-4b57-a0ea-75a79196e1d1,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.5,Uber,1544854510371,Back Bay,Fenway,,1,b0f764c3-5c21-41f9-8b6a-4da166fd5b15,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.5,Uber,1543295362594,Back Bay,Fenway,11.5,1,b24812b4-3285-466a-991d-f0fd014c648e,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.5,Uber,1544723105339,Back Bay,Fenway,9,1,c85218d5-1559-4aca-b4a1-996c1fe1784e,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.29,Lyft,1543467460756,Back Bay,Haymarket Square,22.5,1,073720c2-711f-4994-8073-14d365d8f8da,lyft_lux,Lux Black
2.29,Lyft,1544859311179,Back Bay,Haymarket Square,16.5,1,61940fdc-332a-463e-92cb-d22c4bf0dc45,lyft_plus,Lyft XL
2.29,Lyft,1544737807602,Back Bay,Haymarket Square,32.5,1,6a7c6231-10c9-477b-b69c-fda3b471b00d,lyft_luxsuv,Lux Black XL
2.29,Lyft,1543225990279,Back Bay,Haymarket Square,7,1,8e347c93-be50-4378-9da6-7147d0ce30c2,lyft_line,Shared
2.29,Lyft,1545153003386,Back Bay,Haymarket Square,10.5,1,cd2b1b03-dc41-4c33-8124-27c762f4f129,lyft,Lyft
2.29,Lyft,1543316062593,Back Bay,Haymarket Square,19.5,1,d6f169de-01a7-4d70-9cfd-f65f4a115027,lyft_premier,Lux
1.79,Uber,1543230309844,Beacon Hill,North End,22,1,fbbf6ab8-a3b2-4462-95db-fd33edd0fc06,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.39,Lyft,1543574585755,Beacon Hill,Haymarket Square,16.5,1,087092d2-3992-4034-987c-6c141364dfbf,lyft_lux,Lux Black
1.39,Lyft,1544811605870,Beacon Hill,Haymarket Square,13.5,1,4031946b-1982-4099-adb5-9f3f65cadfde,lyft_premier,Lux
1.39,Lyft,1545133510303,Beacon Hill,Haymarket Square,2.5,1,5c77b1f4-dbd3-4533-8ba9-ddc4af2ad740,lyft_line,Shared
1.39,Lyft,1543272490784,Beacon Hill,Haymarket Square,26,1,5f3b9b62-c584-4cbd-a5b6-bead55c08a87,lyft_luxsuv,Lux Black XL
1.39,Lyft,1543431187970,Beacon Hill,Haymarket Square,7,1,6016eda3-d251-4af3-b203-767d417f78fb,lyft,Lyft
1.39,Lyft,1543820279893,Beacon Hill,Haymarket Square,11,1,b54bfad0-604a-452b-b21e-bcdfafd4b5f3,lyft_plus,Lyft XL
3.39,Uber,1543434067229,North Station,Boston University,11,1,eeff7056-c73c-44eb-8c22-f09e1ca82296,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.07,Lyft,1543738982592,North End,North Station,13.5,1,036608d2-74df-47e0-b127-c9ed6a096dd3,lyft_premier,Lux
1.07,Lyft,1543575782248,North End,North Station,7,1,16d3f76e-7e1b-4c09-ad95-0afca7dfac97,lyft,Lyft
1.07,Lyft,1545157205322,North End,North Station,10.5,1,19ccc85e-77a2-40f0-8d7b-9db8d08fc4d1,lyft_plus,Lyft XL
1.07,Lyft,1544746805253,North End,North Station,27.5,1,478f09af-0b45-4c9a-bbd7-2029d5108429,lyft_luxsuv,Lux Black XL
1.07,Lyft,1543306343579,North End,North Station,5,1,954c5ba4-95ba-4b11-9c07-a416edc34328,lyft_line,Shared
1.07,Lyft,1543336402442,North End,North Station,16.5,1,a2b7f478-58ac-4a59-8c5d-2e0b0146465a,lyft_lux,Lux Black
1.16,Uber,1543466107722,Theatre District,Haymarket Square,9,1,27087adf-f675-40ce-9b91-5e0c5435cc0b,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.16,Uber,1543340182181,Theatre District,Haymarket Square,17,1,4530c2c5-cf95-43a3-87ea-553c36777193,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.16,Uber,1545078915107,Theatre District,Haymarket Square,,1,4740e0a5-2596-4587-8f6e-7cbbdee0c311,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.16,Uber,1543285103369,Theatre District,Haymarket Square,27,1,55c73035-c7bd-484e-9d1f-22779b4f0744,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.16,Uber,1545028809267,Theatre District,Haymarket Square,9,1,7c4f4249-2225-42e3-9721-efbe8a19350a,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.16,Uber,1543888380657,Theatre District,Haymarket Square,9,1,9a3dd58a-3664-4942-8264-f53c40281d9f,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.16,Uber,1545132914346,Theatre District,Haymarket Square,13,1,eef72a4f-c87e-4e08-9c2b-42fd8349a208,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
4.47,Lyft,1543783681492,Financial District,Boston University,34,1,3c11b07f-54ca-4259-933c-639e19a08d04,lyft_lux,Lux Black
4.47,Lyft,1543465567421,Financial District,Boston University,42.5,1,4de61c97-4b6d-4657-a604-d7594447e9cc,lyft_luxsuv,Lux Black XL
4.47,Lyft,1543229589603,Financial District,Boston University,26,1,73f20423-1561-481f-afdf-a4c8797c402a,lyft_premier,Lux
4.47,Lyft,1544893211426,Financial District,Boston University,13.5,1,9703aa6d-4456-46a8-96c0-b41cf6bddfcd,lyft,Lyft
4.47,Lyft,1543297163608,Financial District,Boston University,9,1,a13dbd89-1326-4520-bdb4-49db356f09a5,lyft_line,Shared
4.47,Lyft,1543444868230,Financial District,Boston University,22.5,1,dc86b1e1-a089-4dc6-be38-af0d1b859835,lyft_plus,Lyft XL
2.39,Lyft,1543291762489,South Station,Beacon Hill,7,1,0eb60965-7ea7-4c5a-bbf2-4db283e660f0,lyft_line,Shared
2.39,Lyft,1543512778907,South Station,Beacon Hill,19.5,1,1ea80b4c-db4e-46f4-bb72-b98d3541540e,lyft_premier,Lux
2.39,Lyft,1543317143512,South Station,Beacon Hill,22.5,1,773f5238-aff7-44b4-8d26-640a009f870a,lyft_lux,Lux Black
2.39,Lyft,1543514583958,South Station,Beacon Hill,9,1,7ec6f9ed-a9dc-44ff-babd-074010943f62,lyft,Lyft
2.39,Lyft,1544976911955,South Station,Beacon Hill,16.5,1,a939e244-0b21-4621-9e1f-0817ce694c91,lyft_plus,Lyft XL
1.46,Uber,1545074111212,Beacon Hill,North End,8.5,1,7903f84b-257c-45d1-92c9-ea8069dc92a7,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.46,Uber,1545053105173,Beacon Hill,North End,13,1,7d51c528-c46e-4ecf-b1d5-7eb5217c78d3,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.46,Uber,1544778306967,Beacon Hill,North End,27.5,1,7ef45e8d-8578-4e70-8add-c27c0892cc1d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.46,Uber,1544862910758,Beacon Hill,North End,,1,88616d25-050f-4bcd-9cfe-ee243e682064,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.46,Uber,1544863213292,Beacon Hill,North End,17.5,1,94fa7971-e952-4581-9fef-ffdeaf22ba77,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.46,Uber,1545000610155,Beacon Hill,North End,8.5,1,bba865c8-bf09-4103-9bf3-71b93fdae17a,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.46,Uber,1544760308865,Beacon Hill,North End,8.5,1,e6f789a7-1dc1-45f9-8bca-2cb5b09c0598,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.75,Lyft,1543675382222,Haymarket Square,West End,7,1,6a5e4445-48bd-4334-92e6-0ba33fd34084,lyft,Lyft
0.75,Lyft,1543768388274,Haymarket Square,West End,3.5,1,9c069fb1-1045-49d2-91dc-33923db60f63,lyft_line,Shared
0.75,Lyft,1544676605507,Haymarket Square,West End,11,1,a3efc1f5-ea56-45e0-b302-274f4abfca75,lyft_plus,Lyft XL
0.75,Lyft,1543291763750,Haymarket Square,West End,11,1,cef8b11d-2972-4c4f-82ac-3ca689ea3255,lyft_premier,Lux
0.75,Lyft,1543785182153,Haymarket Square,West End,16.5,1,e679066b-aca7-4c90-8a1f-98077f162ada,lyft_lux,Lux Black
0.75,Lyft,1543463408454,Haymarket Square,West End,26,1,ebef200d-eeeb-49b0-b026-b029d1e75439,lyft_luxsuv,Lux Black XL
4.72,Uber,1543846681183,Financial District,Boston University,13.5,1,02f10dcb-04b4-418c-91af-e03d767139f1,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
4.72,Uber,1543444419978,Financial District,Boston University,13.5,1,33840875-18f1-4792-9033-573082801a2c,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
4.72,Uber,1544677811575,Financial District,Boston University,10,1,877a20a8-2105-459e-9238-422c658dde5c,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
4.72,Uber,1543524485552,Financial District,Boston University,21.5,1,bcec189f-6003-41f4-926c-786cb39c5af4,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
4.72,Uber,1544871909996,Financial District,Boston University,29.5,1,c92301d7-5a5f-4a4d-84fe-976aa2c83149,6c84fd89-3f11-4782-9b50-97c468b19529,Black
4.72,Uber,1544889912532,Financial District,Boston University,39.5,1,d8451246-af2f-4e90-a67f-f7ae0b2a2835,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
4.72,Uber,1544723110220,Financial District,Boston University,,1,e8d34f9f-6ee0-4b69-a4c4-77ef4ca480cf,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.45,Lyft,1543236249796,South Station,Financial District,9,1,03e84f5a-8747-42a1-aa51-426a1125392e,lyft_plus,Lyft XL
0.45,Lyft,1543424887390,South Station,Financial District,7,1,0f6d858f-f000-489d-8471-be07ff47f4f0,lyft,Lyft
0.45,Lyft,1543460708132,South Station,Financial District,27.5,1,2bbae0a2-4753-44b2-b57e-9eccb5864c91,lyft_luxsuv,Lux Black XL
0.45,Lyft,1543753079804,South Station,Financial District,5,1,7ab1f765-f361-46b3-8052-09593fb5aa1a,lyft_line,Shared
0.45,Lyft,1543414988002,South Station,Financial District,16.5,1,8e482c45-4473-48aa-a493-63708ffb9276,lyft_lux,Lux Black
0.45,Lyft,1544798107192,South Station,Financial District,10.5,1,db83269e-a834-4234-8a7c-611626c454df,lyft_premier,Lux
0.45,Lyft,1544682320813,North Station,Haymarket Square,26,1,1c01f0b3-a59d-4cac-aec3-9f7bbd04f498,lyft_luxsuv,Lux Black XL
0.45,Lyft,1543800176274,North Station,Haymarket Square,7,1,4104bb44-6178-431a-b70e-9f689c63a293,lyft,Lyft
0.45,Lyft,1543797481510,North Station,Haymarket Square,16.5,1,42a1f84a-2a11-4971-a842-27585d8d11c8,lyft_lux,Lux Black
0.45,Lyft,1544778311191,North Station,Haymarket Square,11,1,783a329f-690f-4c61-80df-f92af332fd2f,lyft_premier,Lux
0.45,Lyft,1544846110926,North Station,Haymarket Square,9,1,8d2edf6c-ade0-4cfb-8052-bdc6f94a2251,lyft_plus,Lyft XL
0.45,Lyft,1543620182982,North Station,Haymarket Square,5,1,94bcedfd-3640-4b9d-8bc4-64f176c19bbc,lyft_line,Shared
3.05,Uber,1545066010490,Fenway,North Station,10,1,020434d9-1f02-41dc-bd62-e7dc49b58858,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.05,Uber,1544707811592,Fenway,North Station,18,1,1a1d81c4-ae6e-43b1-8824-b21093f2a9b9,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.05,Uber,1543888383932,Fenway,North Station,11.5,1,3dda5780-457d-4be4-bf53-530fbcd1930e,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
3.05,Uber,1543510083827,Fenway,North Station,,1,72a606c3-48ca-407a-9075-dafb7b4ab85a,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.05,Uber,1543397888060,Fenway,North Station,30.5,1,8e312212-3a35-45dd-b6f1-08bb823532c2,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.05,Uber,1544751313437,Fenway,North Station,11.5,1,93bf9507-8849-4843-b358-b1c986fd8910,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.05,Uber,1543653482829,Fenway,North Station,24,1,ec3055d0-1c9d-4442-aa96-fdc328675b7d,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.56,Uber,1543881781445,Haymarket Square,North Station,,1,078b105f-5cd5-4d21-891f-4346c4dbfbab,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.56,Uber,1543308501977,Haymarket Square,North Station,10.5,1,1a505218-a87a-49ee-bbdb-86f6246d9d66,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.56,Uber,1543416788073,Haymarket Square,North Station,6,1,1b0834a3-8b7b-4894-bbc0-43f615f98405,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.56,Uber,1544398108576,Haymarket Square,North Station,16,1,3752b164-8a80-40e9-8379-61aa4a57c7e7,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.56,Uber,1543582076069,Haymarket Square,North Station,6,1,a22f30ae-64c4-4e8e-aa97-234da105c184,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.56,Uber,1544774411526,Haymarket Square,North Station,26,1,c5c0c462-8b71-4a6b-a9f0-79a25fc31a6c,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.56,Uber,1543747381252,Haymarket Square,North Station,6.5,1,f16fdec8-5432-4442-b344-884a14ae8f4b,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.07,Uber,1544709305329,North Station,Fenway,32.5,1,17e23b6b-f50c-4f51-9987-7b316b722d7b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.07,Uber,1543563482358,North Station,Fenway,19.5,1,5d8b9cde-d5a1-435c-a392-64e5d73247c3,6c84fd89-3f11-4782-9b50-97c468b19529,Black
3.07,Uber,1543849681934,North Station,Fenway,16.5,1,970c3b82-2648-451f-b35b-de972e454640,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.07,Uber,1543451528217,North Station,Fenway,9.5,1,db78652e-291c-40ec-a49b-8fb8e7730628,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.07,Uber,1544986211594,North Station,Fenway,,1,ef0dc2ac-5387-4cfe-9321-0dc8ebf431dc,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.76,Lyft,1543335322309,Haymarket Square,West End,7,1,06ecad8a-1993-4f05-b3a3-2e5121da3cc0,lyft,Lyft
0.76,Lyft,1545147312017,Haymarket Square,West End,5,1,4e5546d0-d5a0-4cc5-9fb4-844cd8e01738,lyft_line,Shared
0.76,Lyft,1543472575875,Haymarket Square,West End,16.5,1,52e15e1f-7674-4fb5-a7d1-21f51a7cfaae,lyft_lux,Lux Black
0.76,Lyft,1543533785497,Haymarket Square,West End,9,1,59d24233-7f84-4d32-9b46-56a435dca902,lyft_plus,Lyft XL
0.76,Lyft,1544872511417,Haymarket Square,West End,26,1,899a152d-7dfa-40a3-877d-c93b1221f666,lyft_luxsuv,Lux Black XL
0.76,Lyft,1543335682047,Haymarket Square,West End,11,1,c1e5edf3-c0d1-43a4-bed9-0f9e83cdc4d7,lyft_premier,Lux
0.65,Lyft,1543414988135,West End,Haymarket Square,27.5,1,206fa58d-28ae-4099-b725-41a8a27b859e,lyft_luxsuv,Lux Black XL
0.65,Lyft,1543405087734,West End,Haymarket Square,7,1,4dea3ff9-afff-45a5-894b-61daa6aa5b22,lyft,Lyft
0.65,Lyft,1543524782113,West End,Haymarket Square,10.5,1,6882d5fa-5cb7-44bc-af27-1d57613f922c,lyft_premier,Lux
0.65,Lyft,1543900977431,West End,Haymarket Square,3,1,7612d596-3e7f-4360-a83e-c555f661c358,lyft_line,Shared
0.65,Lyft,1543466107541,West End,Haymarket Square,16.5,1,97e1cf2a-d0dc-4787-a2c4-55c8d4478d5d,lyft_lux,Lux Black
0.65,Lyft,1545042609894,West End,Haymarket Square,10.5,1,a3aa90c9-6ffc-4100-a4f8-655f297518ed,lyft_plus,Lyft XL
2.66,Uber,1543890780895,Theatre District,Fenway,9.5,1,22790b4b-b93d-4ac1-8ee6-7d47ae926c55,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.66,Uber,1543322004273,Theatre District,Fenway,16,1,3b401d88-cbee-488d-8c84-57b2c46fb2b6,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.66,Uber,1543738083566,Theatre District,Fenway,,1,3ba330f3-cbf8-4761-86b1-cce261c4643c,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.66,Uber,1543786383401,Theatre District,Fenway,31.5,1,792d50ec-c7de-401f-a470-201ab390565c,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.66,Uber,1543495382354,Theatre District,Fenway,10,1,bde9bd37-7641-4a4a-a61c-e542eef4395e,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.66,Uber,1543281142280,Theatre District,Fenway,23.5,1,c9e04fb7-271e-4aeb-af57-5ea8cd48aad8,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.66,Uber,1545119705434,Theatre District,Fenway,9.5,1,d1e7cfb9-78bb-4117-81ca-f7784c98f84c,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.24,Lyft,1544884207497,West End,North End,3.5,1,23f819f6-52fd-45ab-91c0-0af1d7aec89b,lyft_line,Shared
1.24,Lyft,1543485783567,West End,North End,13.5,1,611b0e5e-c6dd-4775-a494-d43492b3ac28,lyft_plus,Lyft XL
1.24,Lyft,1544749210058,West End,North End,13.5,1,6fdadd93-649c-42d8-9027-0eea2649f3e4,lyft_premier,Lux
1.24,Lyft,1544819410460,West End,North End,26,1,c07d7313-4a8a-47bf-bbb3-bea606255e9c,lyft_luxsuv,Lux Black XL
1.24,Lyft,1543456389157,West End,North End,16.5,1,e70a7db4-b509-48c3-abef-ed57e334dac3,lyft_lux,Lux Black
1.24,Lyft,1543366102153,West End,North End,7,1,f732b3db-c1e9-4bc9-b5c1-cbd0809b1751,lyft,Lyft
2.27,Uber,1544703304176,Boston University,Beacon Hill,9,1,1ba59ed5-c7b6-48a0-bb76-310ec1b048d4,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.27,Uber,1543444328032,Boston University,Beacon Hill,19.5,1,25713966-17a7-4ea0-be54-ac90a25e7734,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.27,Uber,1543535580936,Boston University,Beacon Hill,8.5,1,8ae1ec3e-3a03-4655-b02c-3e482456502b,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.27,Uber,1543415782635,Boston University,Beacon Hill,,1,8d31dfb6-a725-46ac-8a22-195b3b82f24e,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.27,Uber,1543425968737,Boston University,Beacon Hill,8.5,1,e5de5ff8-0040-4844-8845-17cc8b4e1fb4,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.27,Uber,1543613578611,Boston University,Beacon Hill,14,1,e963a6dc-430c-4adf-ad5e-8b559a6afbd5,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.27,Uber,1543627381439,Boston University,Beacon Hill,28.5,1,f66d23ee-3e5d-4fb4-8521-908170fb885b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.79,Uber,1544776511376,Beacon Hill,Boston University,23,1,4517431c-8999-4aa3-81cc-58320837532d,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.79,Uber,1543360162206,Beacon Hill,Boston University,,1,8bd31d87-92d6-420f-a8eb-f1cbdd112541,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.79,Uber,1544676903464,Beacon Hill,Boston University,18,1,a0ba2847-4bf8-4cc9-8f71-c2424dee4e66,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.79,Uber,1543621076117,Beacon Hill,Boston University,32.5,1,cf29c661-4217-4526-985f-81146c281021,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.79,Uber,1544742308586,Beacon Hill,Boston University,11,1,f606007d-1ef9-4b76-810e-8fe636802a76,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.45,Uber,1543628892477,Theatre District,Boston University,7.5,1,1279f6d9-7647-4e71-b0a1-9e4771866ba9,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.45,Uber,1543498078416,Theatre District,Boston University,15,1,320ab629-334a-474a-9d67-409fcaa9f9e0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.45,Uber,1545057010682,Theatre District,Boston University,9.5,1,5c36dc3e-b5aa-4169-b500-0b5179c7c3da,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.45,Uber,1543804384719,Theatre District,Boston University,9.5,1,7590bfe6-11c9-4ece-beef-a6de21c6bd71,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.45,Uber,1543629187466,Theatre District,Boston University,22,1,7f8a79fe-c924-4ed9-a951-924a277e47c9,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.45,Uber,1543510082157,Theatre District,Boston University,30.5,1,96f89e01-079f-4ce7-954e-033460724798,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.45,Uber,1543785176063,Theatre District,Boston University,,1,fa8e5a4f-df95-4c90-a169-d3deb4c54f7d,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.38,Lyft,1543401668155,North End,Back Bay,22.5,1,02ea9763-abfa-4121-add0-38d7979ecc02,lyft_premier,Lux
2.38,Lyft,1543302561822,North End,Back Bay,34,1,814a855a-ae00-4002-ae96-ca9df1e8607f,lyft_luxsuv,Lux Black XL
2.38,Lyft,1544859007036,North End,Back Bay,11,1,8c2fee8a-6acd-4ea6-bfbf-532acf83fd09,lyft,Lyft
2.38,Lyft,1543232470805,North End,Back Bay,7,1,a0bdd92b-b283-4a43-8b0d-e7be73526bcf,lyft_line,Shared
2.38,Lyft,1543399867860,North End,Back Bay,26,1,c14967dc-fa2a-46b0-9582-f290d7b373ed,lyft_lux,Lux Black
2.38,Lyft,1543809478150,North End,Back Bay,19.5,1,c8a483a8-3f25-49ac-965b-cad22b92f8a3,lyft_plus,Lyft XL
4.56,Lyft,1543529887234,Fenway,Financial District,13.5,1,09b3b237-51b8-4c75-b1d6-a96ec269899e,lyft,Lyft
4.56,Lyft,1543279883605,Fenway,Financial District,5,1,1593f702-84f5-4f02-8af6-0288435f71ec,lyft_line,Shared
4.56,Lyft,1544950806581,Fenway,Financial District,34,1,3f507063-ab4c-4f98-bba4-3649b0ff716f,lyft_lux,Lux Black
4.56,Lyft,1543442319910,Fenway,Financial District,42.5,1,ac6d1136-daca-4e99-a083-2a0451f67576,lyft_luxsuv,Lux Black XL
4.56,Lyft,1543283122128,Fenway,Financial District,26,1,b203d8a0-49f5-4c3b-b69c-3b46383d2c00,lyft_premier,Lux
4.56,Lyft,1545005711880,Fenway,Financial District,22.5,1,edb0922b-b479-473f-b093-d9d8212d02a9,lyft_plus,Lyft XL
1.57,Uber,1545074113308,North End,Theatre District,7.5,1,0953269c-6b84-464e-8a56-15fdead34bb7,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.57,Uber,1543517278859,North End,Theatre District,7.5,1,13526eb2-2c68-44f4-a9e3-7052a21cdbf2,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.57,Uber,1544984111478,North End,Theatre District,26.5,1,30836093-7765-428c-a44a-f0aadea60073,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.57,Uber,1543462160563,North End,Theatre District,,1,51e9a122-bd8e-4b8e-a524-b9f35c723df7,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.57,Uber,1543344863338,North End,Theatre District,18.5,1,5302a76d-f7a8-49dc-90e4-d9ae11677eba,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.57,Uber,1543751580574,North End,Theatre District,14,1,67e0a534-c5df-469d-9d5d-3f842f4b1ff2,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.57,Uber,1544704812341,North End,Theatre District,8,1,ef2bdc12-300b-4e95-8dab-759c8d6a8253,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.34,Uber,1543450988921,Fenway,Back Bay,,1,33a7a3bd-9593-4306-8b99-03e1db30fab2,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.34,Uber,1543356384575,Fenway,Back Bay,12,1,34b1b61a-3f61-477f-a621-a7fffecf0854,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.34,Uber,1543461608203,Fenway,Back Bay,7,1,5c463d85-75b8-424e-9984-79a9f245f035,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.34,Uber,1544908814477,Fenway,Back Bay,23,1,5fe34061-8a81-4181-8b2d-f5e3a8f5d9b7,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.34,Uber,1545108008156,Fenway,Back Bay,7.5,1,b0ccc4cd-65e9-4528-82a6-28ef535554dc,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.34,Uber,1543846976017,Fenway,Back Bay,7.5,1,b4ab8012-1b38-4c02-be03-fa005ba07deb,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.34,Uber,1545077410388,Fenway,Back Bay,15,1,fdf0a67b-6628-4793-b4dc-6fe494b66f4e,6c84fd89-3f11-4782-9b50-97c468b19529,Black
7.2,Uber,1543264870171,Financial District,Boston University,,1,0db0afae-3791-419e-9e84-caee667c610f,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
7.2,Uber,1543838281681,Financial District,Boston University,28,1,494caa35-9c0d-4a9d-be3e-6e0352df8cc1,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
7.2,Uber,1543737779624,Financial District,Boston University,40.5,1,74af977b-0396-49af-9325-2bd9839d145f,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
7.2,Uber,1543527486631,Financial District,Boston University,44,1,8b396d10-79a8-4612-ac0c-541b97b42df4,6c84fd89-3f11-4782-9b50-97c468b19529,Black
7.2,Uber,1544956807050,Financial District,Boston University,19.5,1,94fd2b32-8e20-4aa8-9e48-46b4bbddcae5,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
7.2,Uber,1543272249909,Financial District,Boston University,28,1,c7e4989e-ce35-4734-909a-452af119ac83,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
7.2,Uber,1544845511783,Financial District,Boston University,56,1,ce14b6d0-6d72-4b25-8f9b-6e21695021cd,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.61,Uber,1545137410140,West End,Haymarket Square,8.5,1,1a4159b2-a5eb-4409-aa92-f3239b18bb49,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
